id,angle,latitude,longitude,prediction,id2,prob,x,y
1076,270,42.34281520188732,-83.037556,1.0,1076.27,0.9896538853645324,-83.037556,42.34281520188732
1184,225,42.33093930015583,-83.04300397,1.0,1184.225,0.9914438128471376,-83.04300397,42.33093930015583
1205,-45,42.33178362873098,-83.03778918,1.0,1204.955,0.9884232878684998,-83.03778918,42.33178362873098
1274,315,42.33691155683514,-83.03532654,1.0,1274.315,0.9529364109039308,-83.03532654,42.33691155683514
1313,180,42.33517700000427,-83.05947123,1.0,1313.18,0.558609128,-83.05947123,42.33517700000427
1322,180,42.33427342016794,-83.05896215,0.0,1322.18,0.4718209505081177,-83.05896215,42.33427342016794
222,135,42.32887962278412,-83.05163736,1.0,222.135,0.99091959,-83.05163736,42.32887962278412
236,225,42.33044759602124,-83.04718164,1.0,236.225,0.9864245653152466,-83.04718164,42.33044759602124
252,135,42.33584879149026,-83.04665203,1.0,252.135,0.9774863719940186,-83.04665203,42.33584879149026
295,-45,42.33507195186705,-83.04218397,1.0,294.955,0.871997058,-83.04218397,42.33507195186705
441,135,42.32729201119888,-83.05805846,1.0,441.135,0.6791759729385376,-83.05805846,42.32729201119888
573,-45,42.33023528676419,-83.06382987,1.0,572.955,0.9855029582977296,-83.06382987,42.33023528676419
657,-90,42.33300253,-83.05119922,1.0,656.91,0.6649035215377808,-83.05119922,42.33300253
679,315,42.32822367,-83.05039724,1.0,679.315,0.9599362015724182,-83.05039724,42.32822367
690,180,42.33895968620808,-83.05743385,1.0,690.18,0.6623005867004395,-83.05743385,42.33895968620808
745,315,42.342560848851136,-83.05212171,1.0,745.315,0.9792023301124572,-83.05212171,42.342560848851136
806,180,42.34261474362411,-83.06067659,1.0,806.18,0.9242833256721495,-83.06067659,42.34261474362411
819,-45,42.33712701146179,-83.0525743,1.0,818.955,0.9943578839302064,-83.0525743,42.33712701146179
852,225,42.331976751703095,-83.05449331,1.0,852.225,0.770340621,-83.05449331,42.331976751703095
980,-45,42.33722265554804,-83.06190773,1.0,979.955,0.8330111503601074,-83.06190773,42.33722265554804
